IdContatore;Edificio;Data;Valore;Stato
2010;Centro Sportivo Città di Lodi;2025-11-16;157,2;STIMA
2001;Scuola Primaria Dante Alighieri;2025-11-17;149,3;STIMA
2002;Scuola Primaria Dante Alighieri;2025-11-17;60,1;OK
2003;Palazzo Comunale – Piazza Libertà;2025-11-17;277,7;OK
2004;Palazzo Comunale – Piazza Libertà;2025-11-17;103,1;OK
2005;Biblioteca Civica;2025-11-17;123,8;OK
2006;Asilo Nido Girotondo;2025-11-17;84,0;OK
2007;Asilo Nido Girotondo;2025-11-17;40,1;OK
2008;Piscina Comunale;2025-11-17;1.339,5;OK
2009;Piscina Comunale;2025-11-17;228,0;OK
2010;Centro Sportivo Città di Lodi;2025-11-17;268,2;OK
2001;Scuola Primaria Dante Alighieri;2025-11-18;176,7;OK
2002;Scuola Primaria Dante Alighieri;2025-11-18;56,0;OK
2003;Palazzo Comunale – Piazza Libertà;2025-11-18;282,9;OK
2004;Palazzo Comunale – Piazza Libertà;2025-11-18;115,0;OK
2005;Biblioteca Civica;2025-11-18;110,0;OK
2006;Asilo Nido Girotondo;2025-11-18;87,8;OK
2007;Asilo Nido Girotondo;2025-11-18;53,2;OK
2008;Piscina Comunale;2025-11-18;1.292,2;OK
2009;Piscina Comunale;2025-11-18;217,1;OK
2010;Centro Sportivo Città di Lodi;2025-11-18;240,7;OK
2001;Scuola Primaria Dante Alighieri;2025-11-19;155,6;OK
2002;Scuola Primaria Dante Alighieri;2025-11-19;75,9;OK
2003;Palazzo Comunale – Piazza Libertà;2025-11-19;303,4;OK
2004;Palazzo Comunale – Piazza Libertà;2025-11-19;128,9;OK
2005;Biblioteca Civica;2025-11-19;126,0;OK
2006;Asilo Nido Girotondo;2025-11-19;75,2;OK
2007;Asilo Nido Girotondo;2025-11-19;55,1;OK
2008;Piscina Comunale;2025-11-19;1.250,3;OK
2009;Piscina Comunale;2025-11-19;267,4;OK
2010;Centro Sportivo Città di Lodi;2025-11-19;234,6;OK
2001;Scuola Primaria Dante Alighieri;2025-11-20;161,8;ERR
2002;Scuola Primaria Dante Alighieri;2025-11-20;59,6;OK
2003;Palazzo Comunale – Piazza Libertà;2025-11-20;287,6;OK
2004;Palazzo Comunale – Piazza Libertà;2025-11-20;103,2;OK
2005;Biblioteca Civica;2025-11-20;112,7;OK
2006;Asilo Nido Girotondo;2025-11-20;88,2;OK
2007;Asilo Nido Girotondo;2025-11-20;53,8;ERR
2008;Piscina Comunale;2025-11-20;1.377,3;OK
2009;Piscina Comunale;2025-11-20;299,8;OK
2010;Centro Sportivo Città di Lodi;2025-11-20;249,3;OK
2001;Scuola Primaria Dante Alighieri;2025-11-21;162,7;OK
2002;Scuola Primaria Dante Alighieri;2025-11-21;59,0;OK
2003;Palazzo Comunale – Piazza Libertà;2025-11-21;261,8;OK
2004;Palazzo Comunale – Piazza Libertà;2025-11-21;122,2;OK
2005;Biblioteca Civica;2025-11-21;112,8;OK
2006;Asilo Nido Girotondo;2025-11-21;80,2;OK
2007;Asilo Nido Girotondo;2025-11-21;40,1;OK
2008;Piscina Comunale;2025-11-21;1.367,9;STIMA
2009;Piscina Comunale;2025-11-21;296,3;OK
2010;Centro Sportivo Città di Lodi;2025-11-21;228,5;OK
2001;Scuola Primaria Dante Alighieri;2025-11-22;89,8;OK
2002;Scuola Primaria Dante Alighieri;2025-11-22;84,8;OK
2003;Palazzo Comunale – Piazza Libertà;2025-11-22;146,3;OK
2004;Palazzo Comunale – Piazza Libertà;2025-11-22;102,7;OK
2005;Biblioteca Civica;2025-11-22;63,4;OK
2006;Asilo Nido Girotondo;2025-11-22;46,0;OK
2007;Asilo Nido Girotondo;2025-11-22;45,8;OK
2008;Piscina Comunale;2025-11-22;784,7;OK
2009;Piscina Comunale;2025-11-22;226,0;OK
2010;Centro Sportivo Città di Lodi;2025-11-22;133,6;OK
2001;Scuola Primaria Dante Alighieri;2025-11-23;98,7;OK
2002;Scuola Primaria Dante Alighieri;2025-11-23;73,8;OK
2003;Palazzo Comunale – Piazza Libertà;2025-11-23;166,1;OK
2004;Palazzo Comunale – Piazza Libertà;2025-11-23;101,7;OK
2005;Biblioteca Civica;2025-11-23;74,2;OK
2006;Asilo Nido Girotondo;2025-11-23;44,6;OK
2007;Asilo Nido Girotondo;2025-11-23;48,1;ERR
2008;Piscina Comunale;2025-11-23;706,2;OK
2009;Piscina Comunale;2025-11-23;304,4;OK
2010;Centro Sportivo Città di Lodi;2025-11-23;160,3;ERR
2001;Scuola Primaria Dante Alighieri;2025-11-24;165,3;OK
2002;Scuola Primaria Dante Alighieri;2025-11-24;62,5;OK
2003;Palazzo Comunale – Piazza Libertà;2025-11-24;309,5;OK
2004;Palazzo Comunale – Piazza Libertà;2025-11-24;117,2;OK
2005;Biblioteca Civica;2025-11-24;119,9;OK
2006;Asilo Nido Girotondo;2025-11-24;75,6;OK
2007;Asilo Nido Girotondo;2025-11-24;48,8;STIMA
2008;Piscina Comunale;2025-11-24;1.256,4;OK
2009;Piscina Comunale;2025-11-24;293,0;OK
2010;Centro Sportivo Città di Lodi;2025-11-24;234,2;OK
2001;Scuola Primaria Dante Alighieri;2025-11-25;150,7;ERR
2002;Scuola Primaria Dante Alighieri;2025-11-25;75,3;OK
2003;Palazzo Comunale – Piazza Libertà;2025-11-25;275,9;OK
2004;Palazzo Comunale – Piazza Libertà;2025-11-25;109,3;OK
2005;Biblioteca Civica;2025-11-25;118,7;OK
2006;Asilo Nido Girotondo;2025-11-25;79,5;OK
2007;Asilo Nido Girotondo;2025-11-25;47,2;OK
2008;Piscina Comunale;2025-11-25;1.267,3;OK
2009;Piscina Comunale;2025-11-25;309,1;OK
2010;Centro Sportivo Città di Lodi;2025-11-25;242,6;OK
2001;Scuola Primaria Dante Alighieri;2025-11-26;171,7;OK
2002;Scuola Primaria Dante Alighieri;2025-11-26;82,5;OK
2003;Palazzo Comunale – Piazza Libertà;2025-11-26;300,6;ERR
2004;Palazzo Comunale – Piazza Libertà;2025-11-26;121,5;OK
2005;Biblioteca Civica;2025-11-26;115,0;OK
2006;Asilo Nido Girotondo;2025-11-26;79,2;OK
2007;Asilo Nido Girotondo;2025-11-26;42,4;OK
2008;Piscina Comunale;2025-11-26;1.370,8;OK
2009;Piscina Comunale;2025-11-26;278,3;OK
2010;Centro Sportivo Città di Lodi;2025-11-26;244,7;OK
2001;Scuola Primaria Dante Alighieri;2025-11-27;153,6;OK
2002;Scuola Primaria Dante Alighieri;2025-11-27;63,6;OK
2003;Palazzo Comunale – Piazza Libertà;2025-11-27;270,8;OK
2004;Palazzo Comunale – Piazza Libertà;2025-11-27;129,1;OK
2005;Biblioteca Civica;2025-11-27;111,5;OK
2006;Asilo Nido Girotondo;2025-11-27;80,8;OK
2007;Asilo Nido Girotondo;2025-11-27;51,5;OK
2008;Piscina Comunale;2025-11-27;1.268,4;OK
2009;Piscina Comunale;2025-11-27;278,6;OK
2010;Centro Sportivo Città di Lodi;2025-11-27;230,2;OK
2001;Scuola Primaria Dante Alighieri;2025-11-28;179,7;OK
2002;Scuola Primaria Dante Alighieri;2025-11-28;74,1;OK
2003;Palazzo Comunale – Piazza Libertà;2025-11-28;286,2;OK
2004;Palazzo Comunale – Piazza Libertà;2025-11-28;117,0;OK
2005;Biblioteca Civica;2025-11-28;121,8;OK
2006;Asilo Nido Girotondo;2025-11-28;84,5;STIMA
2007;Asilo Nido Girotondo;2025-11-28;45,2;OK
2008;Piscina Comunale;2025-11-28;1.259,4;OK
2009;Piscina Comunale;2025-11-28;288,0;OK
2010;Centro Sportivo Città di Lodi;2025-11-28;266,5;OK
2001;Scuola Primaria Dante Alighieri;2025-11-29;75,9;OK
2002;Scuola Primaria Dante Alighieri;2025-11-29;67,5;OK
2003;Palazzo Comunale – Piazza Libertà;2025-11-29;135,2;OK
2004;Palazzo Comunale – Piazza Libertà;2025-11-29;105,4;OK
2005;Biblioteca Civica;2025-11-29;71,3;OK
2006;Asilo Nido Girotondo;2025-11-29;45,5;OK
2007;Asilo Nido Girotondo;2025-11-29;58,0;OK
2008;Piscina Comunale;2025-11-29;766,2;OK
2009;Piscina Comunale;2025-11-29;317,9;OK
2010;Centro Sportivo Città di Lodi;2025-11-29;141,3;OK
2001;Scuola Primaria Dante Alighieri;2025-11-30;96,3;OK
2002;Scuola Primaria Dante Alighieri;2025-11-30;89,9;OK
2003;Palazzo Comunale – Piazza Libertà;2025-11-30;152,2;OK
2004;Palazzo Comunale – Piazza Libertà;2025-11-30;132,5;OK
2005;Biblioteca Civica;2025-11-30;67,7;OK
2006;Asilo Nido Girotondo;2025-11-30;45,8;OK
2007;Asilo Nido Girotondo;2025-11-30;52,8;OK
2008;Piscina Comunale;2025-11-30;785,2;OK
2009;Piscina Comunale;2025-11-30;245,6;OK
2010;Centro Sportivo Città di Lodi;2025-11-30;132,1;OK
2001;Scuola Primaria Dante Alighieri;2025-12-01;162,0;OK
2002;Scuola Primaria Dante Alighieri;2025-12-01;70,1;OK
2003;Palazzo Comunale – Piazza Libertà;2025-12-01;277,9;OK
2004;Palazzo Comunale – Piazza Libertà;2025-12-01;110,9;STIMA
2005;Biblioteca Civica;2025-12-01;110,5;OK
2006;Asilo Nido Girotondo;2025-12-01;76,7;OK
2007;Asilo Nido Girotondo;2025-12-01;55,5;OK
2008;Piscina Comunale;2025-12-01;1.356,6;OK
2009;Piscina Comunale;2025-12-01;286,0;OK
2010;Centro Sportivo Città di Lodi;2025-12-01;252,8;OK
2001;Scuola Primaria Dante Alighieri;2025-12-02;153,4;ERR
2002;Scuola Primaria Dante Alighieri;2025-12-02;89,5;OK
2003;Palazzo Comunale – Piazza Libertà;2025-12-02;291,2;OK
2004;Palazzo Comunale – Piazza Libertà;2025-12-02;104,4;OK
2005;Biblioteca Civica;2025-12-02;122,8;OK
2006;Asilo Nido Girotondo;2025-12-02;76,9;OK
2007;Asilo Nido Girotondo;2025-12-02;50,2;OK
2008;Piscina Comunale;2025-12-02;1.342,3;OK
2009;Piscina Comunale;2025-12-02;287,7;OK
2010;Centro Sportivo Città di Lodi;2025-12-02;271,8;OK
2001;Scuola Primaria Dante Alighieri;2025-12-03;181,0;OK
2002;Scuola Primaria Dante Alighieri;2025-12-03;70,6;OK
2003;Palazzo Comunale – Piazza Libertà;2025-12-03;279,4;OK
2004;Palazzo Comunale – Piazza Libertà;2025-12-03;133,1;OK
2005;Biblioteca Civica;2025-12-03;117,9;OK
2006;Asilo Nido Girotondo;2025-12-03;83,3;OK
2007;Asilo Nido Girotondo;2025-12-03;57,1;OK
2008;Piscina Comunale;2025-12-03;1.249,1;OK
2009;Piscina Comunale;2025-12-03;254,6;OK
2010;Centro Sportivo Città di Lodi;2025-12-03;257,0;OK
2001;Scuola Primaria Dante Alighieri;2025-12-04;171,6;OK
2002;Scuola Primaria Dante Alighieri;2025-12-04;81,4;OK
2003;Palazzo Comunale – Piazza Libertà;2025-12-04;300,9;OK
2004;Palazzo Comunale – Piazza Libertà;2025-12-04;136,5;OK
2005;Biblioteca Civica;2025-12-04;129,3;STIMA
2006;Asilo Nido Girotondo;2025-12-04;80,2;OK
2007;Asilo Nido Girotondo;2025-12-04;51,2;OK
2008;Piscina Comunale;2025-12-04;1.276,3;OK
2009;Piscina Comunale;2025-12-04;275,3;OK
2010;Centro Sportivo Città di Lodi;2025-12-04;270,3;OK
2001;Scuola Primaria Dante Alighieri;2025-12-05;170,7;OK
2002;Scuola Primaria Dante Alighieri;2025-12-05;77,4;OK
2003;Palazzo Comunale – Piazza Libertà;2025-12-05;304,7;STIMA
2004;Palazzo Comunale – Piazza Libertà;2025-12-05;141,1;OK
2005;Biblioteca Civica;2025-12-05;121,2;OK
2006;Asilo Nido Girotondo;2025-12-05;86,3;OK
2007;Asilo Nido Girotondo;2025-12-05;51,2;OK
2008;Piscina Comunale;2025-12-05;1.373,6;OK
2009;Piscina Comunale;2025-12-05;248,9;OK
2010;Centro Sportivo Città di Lodi;2025-12-05;255,0;ERR
2001;Scuola Primaria Dante Alighieri;2025-12-06;84,7;OK
2002;Scuola Primaria Dante Alighieri;2025-12-06;81,5;OK
2003;Palazzo Comunale – Piazza Libertà;2025-12-06;186,5;OK
2004;Palazzo Comunale – Piazza Libertà;2025-12-06;132,1;OK
2005;Biblioteca Civica;2025-12-06;61,8;OK
2006;Asilo Nido Girotondo;2025-12-06;43,9;OK
2007;Asilo Nido Girotondo;2025-12-06;49,8;OK
2008;Piscina Comunale;2025-12-06;706,2;OK
2009;Piscina Comunale;2025-12-06;315,7;OK
2010;Centro Sportivo Città di Lodi;2025-12-06;136,6;OK
2001;Scuola Primaria Dante Alighieri;2025-12-07;84,2;OK
2002;Scuola Primaria Dante Alighieri;2025-12-07;;OK
2003;Palazzo Comunale – Piazza Libertà;2025-12-07;175,8;OK
2004;Palazzo Comunale – Piazza Libertà;2025-12-07;144,3;OK
2005;Biblioteca Civica;2025-12-07;74,5;OK
2006;Asilo Nido Girotondo;2025-12-07;43,1;OK
2007;Asilo Nido Girotondo;2025-12-07;56,9;OK
2008;Piscina Comunale;2025-12-07;702,5;OK
2009;Piscina Comunale;2025-12-07;273,5;STIMA
2010;Centro Sportivo Città di Lodi;2025-12-07;121,0;OK
2001;Scuola Primaria Dante Alighieri;2025-12-08;160,4;OK
2002;Scuola Primaria Dante Alighieri;2025-12-08;76,0;OK
2003;Palazzo Comunale – Piazza Libertà;2025-12-08;277,5;OK
2004;Palazzo Comunale – Piazza Libertà;2025-12-08;107,0;OK
2005;Biblioteca Civica;2025-12-08;125,1;OK
2006;Asilo Nido Girotondo;2025-12-08;88,0;OK
2007;Asilo Nido Girotondo;2025-12-08;49,8;OK
2008;Piscina Comunale;2025-12-08;1.272,0;OK
2009;Piscina Comunale;2025-12-08;274,4;OK
2010;Centro Sportivo Città di Lodi;2025-12-08;235,4;OK
2001;Scuola Primaria Dante Alighieri;2025-12-09;174,6;OK
2002;Scuola Primaria Dante Alighieri;2025-12-09;84,3;OK
2003;Palazzo Comunale – Piazza Libertà;2025-12-09;305,3;OK
2004;Palazzo Comunale – Piazza Libertà;2025-12-09;119,5;OK
2005;Biblioteca Civica;2025-12-09;117,3;OK
2006;Asilo Nido Girotondo;2025-12-09;82,8;STIMA
2007;Asilo Nido Girotondo;2025-12-09;58,9;STIMA
2008;Piscina Comunale;2025-12-09;1.270,9;OK
2009;Piscina Comunale;2025-12-09;282,2;OK
2010;Centro Sportivo Città di Lodi;2025-12-09;274,1;OK
2001;Scuola Primaria Dante Alighieri;2025-12-10;166,4;OK
2002;Scuola Primaria Dante Alighieri;2025-12-10;83,7;STIMA
2003;Palazzo Comunale – Piazza Libertà;2025-12-10;313,9;OK
2004;Palazzo Comunale – Piazza Libertà;2025-12-10;132,4;OK
2005;Biblioteca Civica;2025-12-10;126,9;OK
2006;Asilo Nido Girotondo;2025-12-10;89,8;OK
2007;Asilo Nido Girotondo;2025-12-10;58,2;STIMA
2008;Piscina Comunale;2025-12-10;1.332,8;OK
2009;Piscina Comunale;2025-12-10;309,9;OK
2010;Centro Sportivo Città di Lodi;2025-12-10;265,8;OK
2001;Scuola Primaria Dante Alighieri;2025-12-11;151,8;OK
2002;Scuola Primaria Dante Alighieri;2025-12-11;90,5;OK
2003;Palazzo Comunale – Piazza Libertà;2025-12-11;299,0;OK
2004;Palazzo Comunale – Piazza Libertà;2025-12-11;145,2;OK
2005;Biblioteca Civica;2025-12-11;132,6;STIMA
2006;Asilo Nido Girotondo;2025-12-11;81,5;OK
2007;Asilo Nido Girotondo;2025-12-11;60,4;OK
2008;Piscina Comunale;2025-12-11;1.409,5;OK
2009;Piscina Comunale;2025-12-11;262,9;OK
2010;Centro Sportivo Città di Lodi;2025-12-11;269,8;OK
2001;Scuola Primaria Dante Alighieri;2025-12-12;174,5;OK
2002;Scuola Primaria Dante Alighieri;2025-12-12;95,1;OK
2003;Palazzo Comunale – Piazza Libertà;2025-12-12;317,5;OK
2004;Palazzo Comunale – Piazza Libertà;2025-12-12;122,3;OK
2005;Biblioteca Civica;2025-12-12;123,1;OK
2006;Asilo Nido Girotondo;2025-12-12;91,6;OK
2007;Asilo Nido Girotondo;2025-12-12;57,8;OK
2008;Piscina Comunale;2025-12-12;1.271,2;OK
2009;Piscina Comunale;2025-12-12;323,6;STIMA
2010;Centro Sportivo Città di Lodi;2025-12-12;278,5;OK
2001;Scuola Primaria Dante Alighieri;2025-12-13;89,6;OK
2002;Scuola Primaria Dante Alighieri;2025-12-13;92,9;STIMA
2003;Palazzo Comunale – Piazza Libertà;2025-12-13;183,7;ERR
2004;Palazzo Comunale – Piazza Libertà;2025-12-13;145,7;OK
2005;Biblioteca Civica;2025-12-13;71,8;OK
2006;Asilo Nido Girotondo;2025-12-13;53,2;OK
2007;Asilo Nido Girotondo;2025-12-13;53,4;OK
2008;Piscina Comunale;2025-12-13;726,2;OK
2009;Piscina Comunale;2025-12-13;264,2;OK
2010;Centro Sportivo Città di Lodi;2025-12-13;121,5;OK
2001;Scuola Primaria Dante Alighieri;2025-12-14;82,1;OK
2002;Scuola Primaria Dante Alighieri;2025-12-14;88,5;ERR
2003;Palazzo Comunale – Piazza Libertà;2025-12-14;188,2;OK
2004;Palazzo Comunale – Piazza Libertà;2025-12-14;113,2;OK
2005;Biblioteca Civica;2025-12-14;75,7;OK
2006;Asilo Nido Girotondo;2025-12-14;52,5;OK
2007;Asilo Nido Girotondo;2025-12-14;53,6;OK
2008;Piscina Comunale;2025-12-14;696,8;OK
2009;Piscina Comunale;2025-12-14;280,4;OK
2010;Centro Sportivo Città di Lodi;2025-12-14;146,7;OK
2001;Scuola Primaria Dante Alighieri;2025-12-15;162,2;OK
2002;Scuola Primaria Dante Alighieri;2025-12-15;77,4;OK
2003;Palazzo Comunale – Piazza Libertà;2025-12-15;305,6;STIMA
2004;Palazzo Comunale – Piazza Libertà;2025-12-15;117,0;OK
2005;Biblioteca Civica;2025-12-15;117,3;OK
2006;Asilo Nido Girotondo;2025-12-15;76,6;OK
2007;Asilo Nido Girotondo;2025-12-15;54,2;OK
2008;Piscina Comunale;2025-12-15;1.385,7;OK
2009;Piscina Comunale;2025-12-15;278,5;OK
2010;Centro Sportivo Città di Lodi;2025-12-15;265,9;OK
2001;Scuola Primaria Dante Alighieri;2025-12-16;169,8;OK
2002;Scuola Primaria Dante Alighieri;2025-12-16;82,3;STIMA
2003;Palazzo Comunale – Piazza Libertà;2025-12-16;286,6;OK
2004;Palazzo Comunale – Piazza Libertà;2025-12-16;139,0;OK
2005;Biblioteca Civica;2025-12-16;123,5;OK
2006;Asilo Nido Girotondo;2025-12-16;79,4;OK
2007;Asilo Nido Girotondo;2025-12-16;64,3;STIMA
2008;Piscina Comunale;2025-12-16;1.284,3;OK
2009;Piscina Comunale;2025-12-16;266,2;OK
2010;Centro Sportivo Città di Lodi;2025-12-16;238,9;OK
2001;Scuola Primaria Dante Alighieri;2025-12-17;178,6;OK
2002;Scuola Primaria Dante Alighieri;2025-12-17;81,3;OK
2003;Palazzo Comunale – Piazza Libertà;2025-12-17;321,7;OK
2004;Palazzo Comunale – Piazza Libertà;2025-12-17;134,2;OK
2005;Biblioteca Civica;2025-12-17;119,3;OK
2006;Asilo Nido Girotondo;2025-12-17;87,1;OK
2007;Asilo Nido Girotondo;2025-12-17;49,3;STIMA
2008;Piscina Comunale;2025-12-17;1.386,9;OK
2009;Piscina Comunale;2025-12-17;344,1;OK
2010;Centro Sportivo Città di Lodi;2025-12-17;237,8;OK
2001;Scuola Primaria Dante Alighieri;2025-12-18
2002;Scuola Primaria Dante Alighieri;2025-12-18;80,1;OK
2003;Palazzo Comunale – Piazza Libertà;2025-12-18;273,5;OK
2004;Palazzo Comunale – Piazza Libertà;2025-12-18;148,8;STIMA
2005;Biblioteca Civica;2025-12-18;125,7;OK
2006;Asilo Nido Girotondo;2025-12-18;88,1;OK
2007;Asilo Nido Girotondo;2025-12-18;51,3;OK
2008;Piscina Comunale;2025-12-18;1.360,9;OK
2009;Piscina Comunale;2025-12-18;280,7;OK
2010;Centro Sportivo Città di Lodi;2025-12-18;259,0;OK
2001;Scuola Primaria Dante Alighieri;2025-12-19;158,8;OK
2002;Scuola Primaria Dante Alighieri;2025-12-19;72,5;OK
2003;Palazzo Comunale – Piazza Libertà;2025-12-19;292,2;STIMA
2004;Palazzo Comunale – Piazza Libertà;2025-12-19;146,9;OK
2005;Biblioteca Civica;2025-12-19;113,7;OK
2006;Asilo Nido Girotondo;2025-12-19;83,6;OK
2007;Asilo Nido Girotondo;2025-12-19;61,0;OK
2008;Piscina Comunale;2025-12-19;1.274,9;STIMA
2009;Piscina Comunale;2025-12-19;308,7;OK
2010;Centro Sportivo Città di Lodi;2025-12-19;267,7;OK
2001;Scuola Primaria Dante Alighieri;2025-12-20;95,1;OK
2002;Scuola Primaria Dante Alighieri;2025-12-20;73,4;STIMA
2003;Palazzo Comunale – Piazza Libertà;2025-12-20;141,9;OK
2004;Palazzo Comunale – Piazza Libertà;2025-12-20;125,3;OK
2005;Biblioteca Civica;2025-12-20;64,3;OK
2006;Asilo Nido Girotondo;2025-12-20;49,9;OK
2007;Asilo Nido Girotondo;2025-12-20;60,6;OK
2008;Piscina Comunale;2025-12-20;781,6;OK
2009;Piscina Comunale;2025-12-20;318,9;OK
2010;Centro Sportivo Città di Lodi;2025-12-20;152,6;OK
2001;Scuola Primaria Dante Alighieri;2025-12-21;80,4;OK
2002;Scuola Primaria Dante Alighieri;2025-12-21;85,0;OK
2003;Palazzo Comunale – Piazza Libertà;2025-12-21;174,7;OK
2004;Palazzo Comunale – Piazza Libertà;2025-12-21;144,1;OK
2005;Biblioteca Civica;2025-12-21;62,4;OK
2006;Asilo Nido Girotondo;2025-12-21;48,3;ERR
2007;Asilo Nido Girotondo;2025-12-21;64,8;OK
2008;Piscina Comunale;2025-12-21;749,8;OK
2009;Piscina Comunale;2025-12-21;303,1;OK
2010;Centro Sportivo Città di Lodi;2025-12-21;167,2;OK
2001;Scuola Primaria Dante Alighieri;2025-12-22;161,0;OK
2002;Scuola Primaria Dante Alighieri;2025-12-22;98,8;OK
2003;Palazzo Comunale – Piazza Libertà;2025-12-22;283,5;STIMA
2004;Palazzo Comunale – Piazza Libertà;2025-12-22;134,4;OK
2005;Biblioteca Civica;2025-12-22;129,8;OK
2006;Asilo Nido Girotondo;2025-12-22;88,4;OK
2007;Asilo Nido Girotondo;2025-12-22;54,5;OK
2008;Piscina Comunale;2025-12-22;1.399,2;OK
2009;Piscina Comunale;2025-12-22;331,5;OK
2010;Centro Sportivo Città di Lodi;2025-12-22;264,7;OK
2001;Scuola Primaria Dante Alighieri;2025-12-23;168,6;OK
2002;Scuola Primaria Dante Alighieri;2025-12-23;91,8;STIMA
2003;Palazzo Comunale – Piazza Libertà;2025-12-23;287,0;OK
2004;Palazzo Comunale – Piazza Libertà;2025-12-23;136,6;OK
2005;Biblioteca Civica;2025-12-23;113,4;OK
2006;Asilo Nido Girotondo;2025-12-23;92,3;OK
2007;Asilo Nido Girotondo;2025-12-23;62,8;OK
2008;Piscina Comunale;2025-12-23;1.379,5;OK
2009;Piscina Comunale;2025-12-23;322,9;OK
2010;Centro Sportivo Città di Lodi;2025-12-23;272,0;OK
2001;Scuola Primaria Dante Alighieri;2025-12-24;156,5;OK
2002;Scuola Primaria Dante Alighieri;2025-12-24;85,7;OK
2003;Palazzo Comunale – Piazza Libertà;2025-12-24;277,2;OK
2004;Palazzo Comunale – Piazza Libertà;2025-12-24;154,8;OK
2005;Biblioteca Civica;2025-12-24;122,6;OK
2006;Asilo Nido Girotondo;2025-12-24;78,5;OK
2007;Asilo Nido Girotondo;2025-12-24;64,4;OK
2008;Piscina Comunale;2025-12-24;1.348,2;OK
2009;Piscina Comunale;2025-12-24;313,6;OK
2010;Centro Sportivo Città di Lodi;2025-12-24;259,7;OK
2001;Scuola Primaria Dante Alighieri;2025-12-25;184,9;OK
2002;Scuola Primaria Dante Alighieri;2025-12-25;76,8;OK
2003;Palazzo Comunale – Piazza Libertà;2025-12-25;317,4;OK
2004;Palazzo Comunale – Piazza Libertà;2025-12-25;145,5;OK
2005;Biblioteca Civica;2025-12-25;127,3;OK
2006;Asilo Nido Girotondo;2025-12-25;83,7;OK
2007;Asilo Nido Girotondo;2025-12-25;49,8;OK
2008;Piscina Comunale;2025-12-25;1.408,0;OK
2009;Piscina Comunale;2025-12-25;290,4;OK
2010;Centro Sportivo Città di Lodi;2025-12-25;255,2;OK
2001;Scuola Primaria Dante Alighieri;2025-12-26;157,9;OK
2002;Scuola Primaria Dante Alighieri;2025-12-26;81,6;OK
2003;Palazzo Comunale – Piazza Libertà;2025-12-26;312,3;OK
2004;Palazzo Comunale – Piazza Libertà;2025-12-26;142,4;OK
2005;Biblioteca Civica;2025-12-26;117,8;OK
2006;Asilo Nido Girotondo;2025-12-26;90,5;OK
2007;Asilo Nido Girotondo;2025-12-26;49,9;OK
2008;Piscina Comunale;2025-12-26;1.325,5;OK
2009;Piscina Comunale;2025-12-26;350,8;STIMA
2010;Centro Sportivo Città di Lodi;2025-12-26;270,8;OK
2001;Scuola Primaria Dante Alighieri;2025-12-27;80,1;OK
2002;Scuola Primaria Dante Alighieri;2025-12-27;77,9;OK
2003;Palazzo Comunale – Piazza Libertà;2025-12-27;148,6;OK
2004;Palazzo Comunale – Piazza Libertà;2025-12-27;132,5;OK
2005;Biblioteca Civica;2025-12-27;57,3;ERR
2006;Asilo Nido Girotondo;2025-12-27;41,1;OK
2007;Asilo Nido Girotondo;2025-12-27;54,2;OK
2008;Piscina Comunale;2025-12-27;747,7;OK
2009;Piscina Comunale;2025-12-27;330,7;OK
2010;Centro Sportivo Città di Lodi;2025-12-27;138,6;OK
2001;Scuola Primaria Dante Alighieri;2025-12-28;90,2;OK
2002;Scuola Primaria Dante Alighieri;2025-12-28;88,1;OK
2003;Palazzo Comunale – Piazza Libertà;2025-12-28;160,4;OK
2004;Palazzo Comunale – Piazza Libertà;2025-12-28;134,4;OK
2005;Biblioteca Civica;2025-12-28;70,9;OK
2006;Asilo Nido Girotondo;2025-12-28;50,2;OK
2007;Asilo Nido Girotondo;2025-12-28;60,6;OK
2008;Piscina Comunale;2025-12-28;746,7;OK
2009;Piscina Comunale;2025-12-28;287,9;OK
2010;Centro Sportivo Città di Lodi;2025-12-28;129,5;STIMA
2001;Scuola Primaria Dante Alighieri;2025-12-29;163,1;OK
2002;Scuola Primaria Dante Alighieri;2025-12-29;96,8;OK
2003;Palazzo Comunale – Piazza Libertà;2025-12-29;317,4;OK
2004;Palazzo Comunale – Piazza Libertà;2025-12-29;122,5;OK
2005;Biblioteca Civica;2025-12-29;113,8;OK
2006;Asilo Nido Girotondo;2025-12-29;87,5;OK
2007;Asilo Nido Girotondo;2025-12-29;57,4;OK
2008;Piscina Comunale;2025-12-29;1.432,0;OK
2009;Piscina Comunale;2025-12-29;350,9;OK
2010;Centro Sportivo Città di Lodi;2025-12-29;246,0;STIMA
2001;Scuola Primaria Dante Alighieri;2025-12-30;163,7;OK
2002;Scuola Primaria Dante Alighieri;2025-12-30;78,3;OK
2003;Palazzo Comunale – Piazza Libertà;2025-12-30;284,3;OK
2004;Palazzo Comunale – Piazza Libertà;2025-12-30;119,9;OK
